channel,snr_db,mode,psnr_mean,psnr_std,psnr_p10,psnr_p05,ssim_mean,ssim_std,ssim_p10,ssim_p05,latent_cosine_mean,latent_cosine_std,latent_cosine_p10,latent_cosine_p05,latent_cka_mean,latent_cka_std,latent_cka_p10,latent_cka_p05
umi,3,diffusion_token,22.246646881103516,1.8352994918823242,20.17289924621582,19.120174407958984,0.6076570153236389,0.06453783810138702,0.5258496999740601,0.49690157175064087,0.9999211430549622,2.4084316464723088e-05,0.9998897314071655,0.9998767971992493,0.6393374800682068,0.1169874519109726,0.4920365810394287,0.46713361144065857
umi,6,baseline,17.95746612548828,0.9244464635848999,16.959510803222656,16.531208038330078,0.28057438135147095,0.04338223114609718,0.22829434275627136,0.21451336145401,0.999751627445221,2.2114289095043205e-05,0.9997224807739258,0.9997111558914185,0.9253650307655334,0.0381120890378952,0.8766711354255676,0.8457746505737305
umi,6,tokenizer_cond,16.912036895751953,0.7663636207580566,16.137449264526367,15.7865629196167,0.2297375649213791,0.03876219317317009,0.1838068962097168,0.17158138751983643,0.9996879696846008,2.2338317648973316e-05,0.9996602535247803,0.9996474981307983,0.8960049748420715,0.04978466033935547,0.8228761553764343,0.8046688437461853
umi,6,diffusion_no_token,16.918838500976562,0.772348940372467,16.12999153137207,15.77076244354248,0.2301623374223709,0.03924250230193138,0.18276914954185486,0.1706734597682953,0.9996876120567322,2.211200444435235e-05,0.9996601939201355,0.9996453523635864,0.8988857865333557,0.048128288239240646,0.834084689617157,0.8117075562477112
umi,6,diffusion_token,22.99940299987793,1.8176651000976562,20.7512149810791,19.84729766845703,0.6282743215560913,0.06305359303951263,0.5471882820129395,0.5203498005867004,0.9999235272407532,2.3283722839551046e-05,0.9998942017555237,0.9998817443847656,0.6484525203704834,0.10779231786727905,0.5181928277015686,0.47567039728164673
umi,9,baseline,18.18939208984375,0.8771992921829224,17.213876724243164,16.813735961914062,0.2872476875782013,0.044522836804389954,0.23351694643497467,0.21918219327926636,0.9997536540031433,2.0901872630929574e-05,0.9997278451919556,0.9997153282165527,0.9252398014068604,0.04024668410420418,0.8746129870414734,0.8532544374465942
umi,9,tokenizer_cond,17.063156127929688,0.7109511494636536,16.345609664916992,16.0563907623291,0.23614241182804108,0.03950515016913414,0.1891496479511261,0.17767705023288727,0.9996881484985352,2.1998470401740633e-05,0.9996612668037415,0.9996474981307983,0.896721601486206,0.052879028022289276,0.8195818066596985,0.7947689294815063
umi,9,diffusion_no_token,17.060304641723633,0.6947247385978699,16.317611694335938,16.034624099731445,0.2362181395292282,0.0395176000893116,0.18944188952445984,0.17742057144641876,0.9996881484985352,2.1309715521056205e-05,0.9996610879898071,0.9996509552001953,0.8968015313148499,0.05225205793976784,0.8324700593948364,0.7940287590026855
umi,9,diffusion_token,23.781375885009766,1.7157331705093384,21.60879135131836,20.783506393432617,0.6509144902229309,0.06064791604876518,0.5718978643417358,0.5464245676994324,0.9999261498451233,2.2565091057913378e-05,0.9998965263366699,0.9998847842216492,0.6573641300201416,0.11168775707483292,0.5106362104415894,0.4953625798225403
umi,12,baseline,18.337427139282227,0.786263644695282,17.44134521484375,17.136381149291992,0.291598916053772,0.0444718636572361,0.2367752343416214,0.2243843674659729,0.9997549057006836,2.039657556451857e-05,0.9997297525405884,0.9997173547744751,0.9299814701080322,0.032973870635032654,0.8904687166213989,0.8651537895202637
umi,12,tokenizer_cond,17.185422897338867,0.6458029747009277,16.49338150024414,16.27255630493164,0.2424079030752182,0.04014544188976288,0.1947324275970459,0.18150269985198975,0.9996883273124695,2.075490920105949e-05,0.9996622800827026,0.9996508955955505,0.9026467800140381,0.04881690442562103,0.828543484210968,0.8032088279724121
umi,12,diffusion_no_token,17.17120361328125,0.6911219954490662,16.459636688232422,16.201784133911133,0.24222666025161743,0.04046790674328804,0.19451388716697693,0.18038693070411682,0.9996886253356934,2.079925252473913e-05,0.9996635317802429,0.9996525049209595,0.8987808227539062,0.05219618231058121,0.8314977884292603,0.8052731156349182
umi,12,diffusion_token,24.26361846923828,1.7924220561981201,21.95254898071289,21.137279510498047,0.6666188836097717,0.06262696534395218,0.5884069800376892,0.5569503903388977,0.9999271035194397,2.248418786621187e-05,0.9998993873596191,0.9998842477798462,0.6522679924964905,0.11007881164550781,0.5144324898719788,0.48668941855430603
umi,15,baseline,18.407848358154297,0.7831588387489319,17.546894073486328,17.231422424316406,0.2940649688243866,0.044307366013526917,0.24027806520462036,0.22679652273654938,0.9997556805610657,2.0165223759249784e-05,0.99973064661026,0.9997186064720154,0.9271930456161499,0.03310122340917587,0.8891746997833252,0.856463611125946
umi,15,tokenizer_cond,17.257408142089844,0.6457805633544922,16.57206916809082,16.335805892944336,0.2466731071472168,0.04173903167247772,0.19752639532089233,0.18323025107383728,0.9996883273124695,2.0679666704381816e-05,0.9996628761291504,0.9996511936187744,0.9049943089485168,0.04689336195588112,0.8426360487937927,0.8145166039466858
umi,15,diffusion_no_token,17.259824752807617,0.6458876132965088,16.567047119140625,16.345985412597656,0.24686014652252197,0.041347965598106384,0.19704033434391022,0.18468967080116272,0.9996882677078247,2.0468971342779696e-05,0.9996638894081116,0.9996518492698669,0.9050877094268799,0.04749605432152748,0.8444089293479919,0.8115201592445374
umi,15,diffusion_token,24.70748519897461,1.7008936405181885,22.552593231201172,21.788251876831055,0.6805521249771118,0.062222372740507126,0.6032401919364929,0.5686072707176208,0.9999281764030457,2.2275726223597303e-05,0.9999010562896729,0.9998865127563477,0.6605439782142639,0.11522374302148819,0.515949547290802,0.4926392734050751
umi,18,baseline,18.440906524658203,0.737286388874054,17.625207901000977,17.343172073364258,0.2951405346393585,0.044924020767211914,0.24191443622112274,0.226124107837677,0.9997556805610657,1.9494556909194216e-05,0.9997313022613525,0.9997194409370422,0.9224596619606018,0.03824932873249054,0.8680688142776489,0.847220242023468
umi,18,tokenizer_cond,17.328857421875,0.6039347052574158,16.657264709472656,16.45684814453125,0.2504585385322571,0.04266113042831421,0.20010751485824585,0.18727394938468933,0.9996881484985352,2.0345598386484198e-05,0.9996627569198608,0.9996523857116699,0.9021828770637512,0.05029801279306412,0.8330185413360596,0.8087198138237
umi,18,diffusion_no_token,17.321474075317383,0.6298542022705078,16.60953140258789,16.420555114746094,0.25057747960090637,0.04302021861076355,0.20032399892807007,0.18580737709999084,0.9996886849403381,2.0502991901594214e-05,0.9996639490127563,0.9996514320373535,0.9021511673927307,0.042814336717128754,0.8448405861854553,0.8321691751480103
umi,18,diffusion_token,24.961292266845703,1.6871311664581299,22.812496185302734,22.15005111694336,0.6886692047119141,0.06154243275523186,0.6104096174240112,0.583301842212677,0.9999287724494934,2.2149721189634874e-05,0.9999017119407654,0.9998899102210999,0.6646369695663452,0.1047719419002533,0.5371372103691101,0.5000519752502441
umi,20,baseline,18.453947067260742,0.7086626291275024,17.663394927978516,17.452075958251953,0.2955065965652466,0.04508741945028305,0.24032491445541382,0.22707031667232513,0.9997557997703552,1.9488446923787706e-05,0.9997318983078003,0.9997203946113586,0.9267728328704834,0.038696929812431335,0.8775293231010437,0.8554215431213379
umi,20,tokenizer_cond,17.347858428955078,0.6191117167472839,16.65800666809082,16.448211669921875,0.2520492672920227,0.04301504045724869,0.201385959982872,0.18802140653133392,0.9996885061264038,2.0659599613281898e-05,0.9996626377105713,0.9996516108512878,0.8999231457710266,0.048267610371112823,0.8287206292152405,0.8097714781761169
umi,20,diffusion_no_token,17.352977752685547,0.6155293583869934,16.676286697387695,16.48324966430664,0.2523733377456665,0.043455932289361954,0.20154283940792084,0.18829992413520813,0.9996885061264038,2.0290901375119574e-05,0.9996637105941772,0.9996511340141296,0.9000548124313354,0.05219123139977455,0.8349837064743042,0.7894156575202942
umi,20,diffusion_token,25.093111038208008,1.6740286350250244,22.967466354370117,22.225448608398438,0.6931008696556091,0.06133176013827324,0.6122314929962158,0.5855709910392761,0.9999293088912964,2.1902897060499527e-05,0.999901533126831,0.9998891353607178,0.6604675650596619,0.10997643321752548,0.5183955430984497,0.4943206310272217
uma,0,baseline,16.594213485717773,1.313655138015747,15.091673851013184,14.091011047363281,0.24448193609714508,0.03633175417780876,0.1988825649023056,0.1858290284872055,0.9997432827949524,2.4866050807759166e-05,0.9997110366821289,0.9996976256370544,0.9183990955352783,0.03694113343954086,0.87941974401474,0.8559504151344299
uma,0,tokenizer_cond,16.141475677490234,0.9559945464134216,15.013894081115723,14.394722938537598,0.2053232043981552,0.03520315885543823,0.16229495406150818,0.15153542160987854,0.9996821284294128,2.523559123801533e-05,0.9996505975723267,0.9996351599693298,0.8889853954315186,0.05055846646428108,0.8221562504768372,0.8001483082771301
uma,0,diffusion_no_token,16.113168716430664,0.943895697593689,14.970083236694336,14.27590274810791,0.20520678162574768,0.03588845953345299,0.1617600917816162,0.1519097238779068,0.9996815919876099,2.466900878062006e-05,0.9996510744094849,0.9996379613876343,0.8952359557151794,0.05151332542300224,0.8277817964553833,0.7979132533073425
uma,0,diffusion_token,20.544015884399414,1.9056092500686646,18.117389678955078,16.976778030395508,0.5699899792671204,0.06713750958442688,0.4830794036388397,0.4562767446041107,0.9999160766601562,2.524271076254081e-05,0.9998845458030701,0.9998672008514404,0.6354193687438965,0.12220486253499985,0.485696941614151,0.448445588350296
uma,3,baseline,17.248228073120117,1.103849172592163,15.921287536621094,15.3110933303833,0.2620329260826111,0.03911276161670685,0.21553774178028107,0.20200665295124054,0.9997472167015076,2.3670812879572622e-05,0.999717652797699,0.9997027516365051,0.9195201992988586,0.04130830615758896,0.8703863620758057,0.8473464250564575
uma,3,tokenizer_cond,16.464502334594727,0.9010922312736511,15.43967342376709,14.788349151611328,0.2169463336467743,0.03712835535407066,0.17225968837738037,0.16188935935497284,0.9996852278709412,2.3468397557735443e-05,0.9996551871299744,0.9996435046195984,0.8991591930389404,0.051324933767318726,0.8379119634628296,0.8006206154823303
uma,3,diffusion_no_token,16.472909927368164,0.864811360836029,15.498122215270996,14.969629287719727,0.21691615879535675,0.03706236928701401,0.17025595903396606,0.1590084433555603,0.9996852278709412,2.3284834242076613e-05,0.9996566772460938,0.9996427297592163,0.8948513865470886,0.05057542771100998,0.8310112357139587,0.8020284175872803
uma,3,diffusion_token,21.46914291381836,1.982830286026001,18.940187454223633,17.695592880249023,0.5972895622253418,0.06525343656539917,0.5113168954849243,0.48675477504730225,0.9999194741249084,2.4322864192072302e-05,0.9998886585235596,0.9998732209205627,0.636915385723114,0.11145664751529694,0.5105710029602051,0.4807088375091553
uma,6,baseline,17.678829193115234,0.9966497421264648,16.5847225189209,16.08408546447754,0.2746434807777405,0.04124051332473755,0.22401826083660126,0.21035730838775635,0.9997506737709045,2.2307376639219e-05,0.9997222423553467,0.9997096061706543,0.9236275553703308,0.03924357891082764,0.8676961660385132,0.847091794013977
uma,6,tokenizer_cond,16.68068504333496,0.8512335419654846,15.802850723266602,15.237994194030762,0.2247784584760666,0.038702480494976044,0.17910034954547882,0.16692779958248138,0.9996869564056396,2.2071901184972376e-05,0.9996602535247803,0.999645471572876,0.8966000080108643,0.04731973633170128,0.8363614678382874,0.8055554032325745
uma,6,diffusion_no_token,16.68065643310547,0.870297372341156,15.75593090057373,15.253105163574219,0.2251734584569931,0.037830665707588196,0.17968206107616425,0.16885370016098022,0.9996869564056396,2.2706428353558294e-05,0.9996578693389893,0.9996456503868103,0.8960342407226562,0.05094186216592789,0.8293396830558777,0.8016812801361084
uma,6,diffusion_token,22.31874656677246,1.9594757556915283,19.862333297729492,18.660907745361328,0.6171028017997742,0.06521700322628021,0.5265053510665894,0.50351482629776,0.9999220967292786,2.4149068849510513e-05,0.9998921751976013,0.9998775720596313,0.6448323726654053,0.1119282990694046,0.49853822588920593,0.473162442445755
uma,9,baseline,18.008777618408203,0.9119284749031067,16.976173400878906,16.571163177490234,0.28307586908340454,0.0426926463842392,0.2311687469482422,0.2177712768316269,0.9997529983520508,2.1642430510837585e-05,0.9997255802154541,0.9997141361236572,0.9225863218307495,0.04288848489522934,0.8690258860588074,0.8335080742835999
uma,9,tokenizer_cond,16.868520736694336,0.80793297290802,16.0368709564209,15.601265907287598,0.23196527361869812,0.03874807804822922,0.18608005344867706,0.17512314021587372,0.9996875524520874,2.143918209185358e-05,0.9996602535247803,0.999647855758667,0.8992878794670105,0.04955398663878441,0.8325826525688171,0.807195782661438
uma,9,diffusion_no_token,16.87799072265625,0.7767149209976196,16.052310943603516,15.71054744720459,0.23214860260486603,0.038902927190065384,0.1863151490688324,0.1748998910188675,0.9996878504753113,2.1480362192960456e-05,0.9996614456176758,0.9996501207351685,0.8973489999771118,0.04918057844042778,0.831196129322052,0.7977375388145447
uma,9,diffusion_token,23.07033920288086,1.9825955629348755,20.675189971923828,19.604047775268555,0.6384978294372559,0.06532829254865646,0.5549122095108032,0.5253458023071289,0.9999244809150696,2.3169652195065282e-05,0.9998952746391296,0.9998794198036194,0.6428312659263611,0.11240853369235992,0.5115615725517273,0.4748377799987793
uma,12,baseline,18.200336456298828,0.8442791104316711,17.26870346069336,16.924087524414062,0.2882149815559387,0.0439712330698967,0.23601719737052917,0.2199145257472992,0.9997543096542358,2.0772713469341397e-05,0.9997285008430481,0.9997168183326721,0.9232315421104431,0.0393734835088253,0.871464192867279,0.8513332009315491
uma,12,tokenizer_cond,17.050241470336914,0.7107618451118469,16.35593605041504,16.03585433959961,0.23830850422382355,0.03932533040642738,0.190176323056221,0.17986834049224854,0.999687671661377,2.1456331523950212e-05,0.999661386013031,0.9996492862701416,0.9057397842407227,0.04660743847489357,0.8393072485923767,0.8269019722938538
uma,12,diffusion_no_token,17.02750015258789,0.7467182874679565,16.280555725097656,15.922273635864258,0.23832668364048004,0.0394260548055172,0.19180582463741302,0.17857247591018677,0.9996877908706665,2.129280437657144e-05,0.9996615052223206,0.999648928642273,0.897206723690033,0.05060248449444771,0.8315830230712891,0.7929675579071045
uma,12,diffusion_token,23.724634170532227,1.9071099758148193,21.47119140625,20.409170150756836,0.6566864848136902,0.06273869425058365,0.5768400430679321,0.5491949319839478,0.9999260902404785,2.2578720745514147e-05,0.9998972415924072,0.9998838305473328,0.653523862361908,0.11618364602327347,0.5116813778877258,0.4784165322780609
uma,15,baseline,18.333480834960938,0.7748027443885803,17.468812942504883,17.138532638549805,0.2922942340373993,0.04458339512348175,0.2390645295381546,0.22457429766654968,0.9997555017471313,1.988305666600354e-05,0.9997309446334839,0.9997197985649109,0.9272769093513489,0.03714800998568535,0.8831023573875427,0.8606942296028137
uma,15,tokenizer_cond,17.15825080871582,0.6716060042381287,16.463191986083984,16.177656173706055,0.24384944140911102,0.04075799882411957,0.19476266205310822,0.18260565400123596,0.999687910079956,2.039278479060158e-05,0.9996623992919922,0.9996523857116699,0.9017362594604492,0.043690625578165054,0.8443916440010071,0.8194278478622437
uma,15,diffusion_no_token,17.150964736938477,0.7085173726081848,16.446229934692383,16.190105438232422,0.24422331154346466,0.04142328351736069,0.1963951736688614,0.18302230536937714,0.9996879696846008,2.0949652025592513e-05,0.9996627569198608,0.9996495842933655,0.8966674208641052,0.05643521994352341,0.8236901164054871,0.7839523553848267
uma,15,diffusion_token,24.271934509277344,1.8679227828979492,22.05619239807129,20.964834213256836,0.6734588742256165,0.061851006001234055,0.5936760306358337,0.5634008646011353,0.9999277591705322,2.2328489649225958e-05,0.9998987913131714,0.9998863935470581,0.6558359265327454,0.1180189698934555,0.5043020248413086,0.47299134731292725
uma,18,baseline,18.390535354614258,0.745344877243042,17.549806594848633,17.281103134155273,0.2941836714744568,0.04411792755126953,0.24060387909412384,0.22794359922409058,0.9997556805610657,1.9959530618507415e-05,0.9997307062149048,0.999720573425293,0.9228489995002747,0.039938926696777344,0.8628705739974976,0.8461777567863464
uma,18,tokenizer_cond,17.24494743347168,0.6496143341064453,16.55301856994629,16.31401252746582,0.24816647171974182,0.04231724888086319,0.1983543038368225,0.1861354410648346,0.9996883869171143,2.0492900148383342e-05,0.9996629953384399,0.999652087688446,0.9034299254417419,0.04891784116625786,0.8472263216972351,0.8186720013618469
uma,18,diffusion_no_token,17.240497589111328,0.6553281545639038,16.566761016845703,16.312496185302734,0.24809791147708893,0.04163942486047745,0.1982821375131607,0.18630042672157288,0.9996880292892456,2.0655068510677665e-05,0.9996621012687683,0.9996518492698669,0.8985165357589722,0.049573253840208054,0.831035315990448,0.809011697769165
uma,18,diffusion_token,24.64668083190918,1.7938945293426514,22.402381896972656,21.624549865722656,0.6821267008781433,0.0618092305958271,0.603626012802124,0.573143482208252,0.9999282956123352,2.1982765247230418e-05,0.9999003410339355,0.999887228012085,0.6679489016532898,0.11470120400190353,0.5322905778884888,0.49339038133621216
uma,20,baseline,18.405681610107422,0.7204209566116333,17.607425689697266,17.36892318725586,0.29439759254455566,0.044452354311943054,0.2418675720691681,0.2283671647310257,0.9997556805610657,1.966416857612785e-05,0.9997309446334839,0.9997199177742004,0.9263477325439453,0.03852241858839989,0.8742013573646545,0.8567804098129272
uma,20,tokenizer_cond,17.275386810302734,0.6580938100814819,16.590293884277344,16.36812400817871,0.2501535713672638,0.04273073002696037,0.2008017748594284,0.18702980875968933,0.9996879696846008,2.0901554307783954e-05,0.9996620416641235,0.9996510744094849,0.9010835289955139,0.05397510156035423,0.8275090456008911,0.7932191491127014
uma,20,diffusion_no_token,17.294071197509766,0.6147118806838989,16.596559524536133,16.381256103515625,0.25034523010253906,0.04194273427128792,0.19982482492923737,0.18675103783607483,0.9996883273124695,2.0378503904794343e-05,0.9996634721755981,0.9996505975723267,0.9076023697853088,0.044660963118076324,0.8497380614280701,0.8205151557922363
uma,20,diffusion_token,24.818357467651367,1.7017658948898315,22.622196197509766,21.879596710205078,0.6878588795661926,0.06090392544865608,0.6089051365852356,0.5800607204437256,0.9999284148216248,2.1750216546934098e-05,0.9999002814292908,0.9998871088027954,0.6579928398132324,0.11686590313911438,0.509722888469696,0.46696847677230835
